speech_rate,pause_count,filler_count,grammar_errors,lexical_diversity,fluency_score
81.44796380090497,0,0,0,1.0,9
137.61467889908255,0,0,0,1.0,9
135.74660633484163,0,0,0,1.0,9
87.5912408759124,0,0,1,1.0,7
99.7624703087886,0,0,0,1.0,8
28.037383177570096,0,0,0,1.0,9
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,8
49.180327868852466,0,0,0,1.0,7
24.0,0,0,2,1.0,6
58.8235294117647,0,0,0,1.0,7
72.46376811594203,0,0,0,1.0,7
86.20689655172413,0,1,0,1.0,8
96.46302250803859,0,0,0,1.0,7
59.70149253731344,0,0,0,1.0,7
85.30805687203792,0,0,1,1.0,8
69.42148760330579,0,0,0,1.0,6
40.46242774566473,0,0,0,1.0,5
77.58620689655173,0,0,0,0.5,8
57.25190839694657,0,0,0,1.0,7
85.30805687203792,0,0,0,1.0,7
61.09979633401221,0,0,0,1.0,7
46.692607003891055,0,0,0,1.0,7
76.53061224489797,0,0,0,1.0,7
57.87781350482316,0,0,0,1.0,8
104.34782608695653,0,0,0,1.0,8
85.5106888361045,0,0,0,1.0,8
74.07407407407406,0,0,1,1.0,8
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,9
68.57142857142857,0,0,0,1.0,8
28.481012658227847,0,0,2,1.0,6
47.61904761904762,0,1,0,1.0,8
130.84112149532712,0,1,1,1.0,8
70.75471698113208,0,0,0,1.0,7
83.72093023255813,0,0,0,1.0,8
70.25761124121782,0,0,0,1.0,7
74.76635514018692,0,0,0,1.0,8
45.45454545454545,0,1,1,1.0,9
80.35714285714285,0,0,0,1.0,9
108.5972850678733,0,0,0,1.0,8
20.833333333333332,0,0,0,1.0,8
53.25443786982249,0,0,0,1.0,8
135.74660633484163,0,0,1,1.0,8
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,8
79.29515418502201,0,1,0,1.0,7
162.89592760180994,0,1,0,1.0,8
133.92857142857142,0,1,0,1.0,8
101.26582278481013,0,1,0,1.0,8
102.38907849829351,0,0,0,1.0,9
137.61467889908255,0,0,0,1.0,8
125.0,0,0,0,1.0,9
26.086956521739133,0,0,0,1.0,8
172.8395061728395,0,0,0,0.8571428571428571,9
25.0,0,0,0,1.0,8
75.0,0,1,0,1.0,8
102.56410256410257,0,0,0,1.0,9
96.7741935483871,0,0,0,1.0,7
80.35714285714285,0,0,1,1.0,8
107.14285714285714,0,0,0,1.0,8
79.29515418502201,0,0,2,1.0,8
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,9
26.086956521739133,0,0,1,1.0,8
50.0,0,0,2,1.0,9
68.64988558352402,0,0,0,1.0,7
93.45794392523365,0,1,0,1.0,8
93.45794392523365,0,0,0,1.0,8
74.07407407407406,0,0,0,1.0,8
89.02077151335311,0,1,0,1.0,8
112.14953271028038,0,0,0,1.0,9
94.63722397476342,0,0,1,1.0,8
108.5972850678733,0,0,0,0.75,8
104.04624277456648,0,0,0,1.0,9
99.0566037735849,0,0,0,1.0,7
74.07407407407406,0,0,0,1.0,8
54.29864253393665,0,0,0,1.0,8
81.44796380090497,0,1,0,1.0,8
130.84112149532712,0,0,0,1.0,7
102.85714285714286,0,0,0,1.0,8
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,8
84.11214953271028,0,0,1,1.0,9
94.33962264150942,0,0,0,1.0,8
89.82035928143713,0,0,0,1.0,8
71.8562874251497,0,0,0,1.0,8
91.74311926605505,0,0,0,1.0,8
123.45679012345678,0,0,0,1.0,8
94.80812641083521,0,0,0,1.0,8
94.33962264150942,0,0,0,1.0,8
70.75471698113208,0,0,1,1.0,8
92.59259259259258,0,0,0,1.0,8
135.74660633484163,0,0,0,1.0,8
112.14953271028038,0,0,0,1.0,9
111.1111111111111,0,0,0,1.0,9
73.39449541284404,0,0,0,1.0,9
0.0,0,0,0,0.0,10
0.0,0,0,0,0.0,10
0.0,0,0,0,0.0,10
0.0,0,0,0,0.0,10
160.7142857142857,0,0,0,1.0,10
79.29515418502201,0,1,0,1.0,9
107.14285714285714,0,0,0,1.0,9
81.44796380090497,0,1,0,1.0,9
108.5972850678733,0,0,0,1.0,10
133.92857142857142,0,0,1,1.0,9
132.84132841328412,0,0,0,1.0,9
94.33962264150942,0,0,0,1.0,9
148.14814814814812,0,1,0,1.0,9
80.35714285714285,0,0,0,1.0,9
92.59259259259258,0,0,0,1.0,9
89.10891089108911,0,0,0,1.0,10
135.74660633484163,0,0,0,1.0,9
19.417475728155342,0,0,0,1.0,7
99.7624703087886,0,0,0,0.8571428571428571,7
18.34862385321101,0,0,0,1.0,8
74.07407407407406,0,0,0,1.0,8
0.0,0,0,0,0.0,8
190.04524886877826,0,0,0,1.0,8
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,8
37.38317757009346,0,0,0,1.0,8
0.0,0,0,0,0.0,7
0.0,0,0,0,0.0,8
85.40925266903915,0,0,0,0.75,5
0.0,0,0,0,0.0,7
93.45794392523365,0,0,0,1.0,8
71.25890736342042,0,1,0,1.0,7
81.44796380090497,0,0,1,1.0,8
112.14953271028038,0,1,0,1.0,8
112.14953271028038,0,0,0,1.0,8
110.09174311926604,0,1,0,1.0,8
54.29864253393665,0,0,2,1.0,9
95.54140127388534,0,1,0,1.0,9
142.18009478672985,0,0,0,1.0,8
0.0,0,0,0,0.0,8
82.56880733944953,0,0,0,1.0,9
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,9
28.708133971291865,0,0,1,1.0,9
84.11214953271028,0,0,1,1.0,9
108.5972850678733,0,0,0,1.0,8
87.5912408759124,0,0,0,1.0,8
89.02077151335311,0,1,0,1.0,8
84.11214953271028,0,0,1,1.0,9
95.54140127388534,0,0,0,1.0,8
103.09278350515464,0,0,1,1.0,8
95.54140127388534,0,0,1,1.0,8
97.4025974025974,0,0,0,1.0,9
120.0,0,0,0,1.0,9
115.75562700964632,0,1,0,1.0,9
88.8888888888889,0,0,0,1.0,9
107.14285714285714,0,0,0,1.0,9
76.43312101910827,0,0,0,1.0,8
0.0,0,0,0,0.0,9
58.3941605839416,0,0,0,0.75,7
0.0,0,0,0,0.0,8
99.66777408637874,0,0,1,1.0,9
59.05511811023622,0,0,0,1.0,8
66.85236768802228,0,0,0,1.0,7
85.30805687203792,0,0,0,1.0,9
72.992700729927,0,0,0,1.0,8
72.992700729927,0,0,0,1.0,8
112.14953271028038,0,0,0,1.0,8
91.74311926605505,0,0,0,1.0,7
96.46302250803859,0,0,0,1.0,8
71.25890736342042,0,0,0,1.0,8
87.5912408759124,0,0,0,1.0,8
58.8235294117647,0,1,0,1.0,8
135.04823151125404,0,2,0,1.0,9
97.03504043126685,0,0,0,1.0,7
67.79661016949152,0,1,0,0.875,7
77.17041800643088,0,0,0,1.0,8
57.87781350482316,0,1,1,1.0,7
77.17041800643088,0,0,1,1.0,8
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,10
0.0,0,0,0,0.0,8
62.5,0,0,0,1.0,8
84.11214953271028,0,0,2,1.0,8
103.15186246418337,0,0,0,1.0,8
0.0,0,0,0,0.0,8
72.46376811594203,0,1,0,1.0,8
96.46302250803859,0,0,0,1.0,7
96.46302250803859,0,1,0,1.0,8
86.95652173913045,0,1,0,1.0,7
118.51851851851853,0,0,0,1.0,6
77.17041800643088,0,1,0,1.0,7
85.30805687203792,0,0,0,1.0,8
86.06557377049181,0,0,0,1.0,7
96.10983981693364,0,0,0,1.0,7
126.58227848101265,0,0,0,1.0,8
77.41935483870968,0,0,1,1.0,8
82.56880733944953,0,0,0,1.0,9
18.12688821752266,0,0,0,1.0,8
113.74407582938389,0,0,0,1.0,8
113.74407582938389,0,0,0,1.0,9
0.0,0,0,0,0.0,9
133.92857142857142,0,0,1,1.0,8
130.84112149532712,0,0,0,1.0,8
84.11214953271028,0,0,0,1.0,9
111.1111111111111,0,0,0,1.0,8
142.18009478672985,0,0,0,1.0,7
77.66990291262137,0,0,0,1.0,8
89.55223880597016,0,0,1,1.0,7
15.706806282722514,0,0,0,1.0,8
110.09174311926604,0,0,1,1.0,8
165.13761467889907,0,0,0,1.0,8
73.39449541284404,0,0,0,1.0,8
95.54140127388534,0,0,0,1.0,8
199.0521327014218,0,0,0,1.0,8
112.14953271028038,0,0,0,1.0,8
112.14953271028038,0,0,0,1.0,9
68.96551724137932,0,1,0,1.0,7
84.985835694051,0,1,0,1.0,8
86.95652173913045,0,0,0,1.0,8
67.6056338028169,0,0,0,1.0,8
103.74639769452449,0,0,0,0.8333333333333334,8
50.847457627118644,0,0,0,1.0,8
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,9
133.7579617834395,0,0,0,0.5714285714285714,8
58.3941605839416,0,0,0,1.0,7
112.14953271028038,0,1,0,1.0,8
43.0622009569378,0,1,0,1.0,7
86.53846153846155,0,0,0,1.0,7
45.283018867924525,0,0,1,1.0,7
73.52941176470588,0,0,0,1.0,8
58.91980360065466,0,0,0,1.0,7
82.64462809917356,0,0,1,1.0,8
113.74407582938389,0,0,0,1.0,8
66.85236768802228,0,0,1,1.0,8
85.1063829787234,0,1,0,1.0,8
105.88235294117648,0,0,0,1.0,9
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,10
28.571428571428573,0,0,1,1.0,7
0.0,0,0,0,0.0,10
140.18691588785046,0,0,0,1.0,10
84.11214953271028,0,0,0,1.0,9
63.3245382585752,0,0,0,1.0,9
135.74660633484163,0,0,0,1.0,9
97.4025974025974,0,0,0,1.0,8
15.78947368421053,0,0,0,1.0,8
113.74407582938389,0,0,0,1.0,9
110.09174311926604,0,0,1,1.0,8
82.37986270022883,0,0,0,1.0,8
101.26582278481013,0,0,0,1.0,8
70.75471698113208,0,0,0,1.0,9
142.18009478672985,0,0,0,1.0,8
82.75862068965517,0,1,2,1.0,7
110.09174311926604,0,0,0,1.0,8
83.33333333333333,0,0,0,1.0,8
140.51522248243563,0,0,0,1.0,9
94.80812641083521,0,0,1,1.0,8
144.92753623188406,0,0,0,0.9,9
142.2924901185771,0,0,0,1.0,9
132.0754716981132,0,0,0,1.0,9
169.81132075471697,0,0,0,1.0,10
129.1866028708134,0,0,0,1.0,9
108.5972850678733,0,0,0,1.0,10
137.61467889908255,0,0,0,1.0,10
160.2373887240356,0,0,0,1.0,9
159.468438538206,0,1,0,1.0,9
135.74660633484163,0,0,0,1.0,9
133.7579617834395,0,0,0,1.0,9
165.13761467889907,0,0,0,1.0,10
161.07382550335572,0,0,1,0.875,9
159.468438538206,0,0,0,1.0,10
143.54066985645932,0,1,0,1.0,9
220.18348623853208,0,0,0,1.0,9
96.46302250803859,0,0,1,1.0,10
133.7579617834395,0,0,0,1.0,10
108.5972850678733,0,0,0,1.0,8
93.45794392523365,0,0,0,1.0,9
78.26086956521739,0,0,0,1.0,9
0.0,0,0,0,0.0,8
0.0,0,0,0,0.0,8
76.92307692307692,0,0,1,1.0,8
126.58227848101265,0,0,1,0.8,8
0.0,0,0,0,0.0,9
76.92307692307692,0,0,0,1.0,8
81.44796380090497,0,0,1,1.0,7
133.92857142857142,0,0,0,1.0,8
26.785714285714285,0,0,0,1.0,8
85.5106888361045,0,0,0,1.0,7
111.1111111111111,0,1,0,1.0,8
101.12359550561797,0,0,0,1.0,8
91.74311926605505,0,0,0,1.0,7
65.57377049180327,0,0,0,1.0,7
82.56880733944953,0,0,3,1.0,7
120.0,0,0,0,1.0,8
108.5972850678733,0,1,0,1.0,8
50.847457627118644,0,0,0,1.0,8
69.97084548104955,0,0,0,1.0,8
72.72727272727273,0,0,0,1.0,8
89.82035928143713,0,1,0,1.0,8
105.72687224669602,0,1,0,1.0,8
79.47019867549669,0,0,0,1.0,8
13.953488372093023,0,0,0,1.0,8
81.08108108108108,0,0,0,1.0,8
35.60830860534124,0,0,1,1.0,8
111.62790697674419,0,0,1,1.0,8
43.0622009569378,0,1,0,1.0,8
115.83011583011583,0,0,0,1.0,9
52.86343612334801,0,0,1,1.0,9
40.0,0,1,0,1.0,10
93.45794392523365,0,0,0,1.0,8
87.46355685131195,0,0,0,1.0,9
52.173913043478265,0,0,0,1.0,10
75.0,0,0,1,1.0,7
125.0,0,0,1,1.0,8
76.92307692307692,0,0,0,1.0,8
78.26086956521739,0,1,0,1.0,9
78.26086956521739,0,0,0,1.0,9
0.0,0,0,0,0.0,7
78.26086956521739,0,0,0,1.0,9
76.92307692307692,0,0,1,1.0,9
75.94936708860759,0,0,1,1.0,9
94.33962264150942,0,1,0,1.0,8
126.58227848101265,0,0,1,1.0,8
109.0909090909091,0,1,0,1.0,8
85.71428571428572,0,0,0,1.0,8
140.0,0,0,0,1.0,9
99.0566037735849,0,0,0,1.0,8
83.72093023255813,0,1,0,1.0,7
91.37055837563452,0,1,0,1.0,8
105.72687224669602,0,1,0,1.0,8
90.9090909090909,0,0,0,1.0,7
84.90566037735849,0,0,1,1.0,7
80.35714285714285,0,0,0,1.0,8
100.0,0,0,1,1.0,9
71.8562874251497,0,0,0,1.0,9
162.89592760180994,0,0,0,1.0,9
115.38461538461539,0,0,1,1.0,9
122.44897959183673,0,0,1,1.0,9
139.53488372093022,0,0,1,1.0,9
107.14285714285714,0,0,1,1.0,10
187.49999999999997,0,0,1,1.0,9
161.07382550335572,0,0,1,1.0,9
142.51781472684084,0,0,2,1.0,10
159.15119363395223,0,0,0,1.0,10
151.89873417721518,0,0,1,0.8333333333333334,10
150.94339622641508,0,0,0,0.875,10
132.15859030837004,0,0,0,1.0,10
162.89592760180994,0,0,0,1.0,10
132.0754716981132,0,0,0,1.0,10
120.0,0,0,0,1.0,10
147.54098360655738,0,0,1,0.8888888888888888,10
125.74850299401199,0,0,0,1.0,10
94.33962264150942,0,0,0,1.0,10
113.2075471698113,0,0,0,1.0,10
130.84112149532712,0,0,1,1.0,10
0.0,0,0,0,0.0,7
0.0,0,0,0,0.0,8
97.67441860465115,0,0,0,1.0,8
29.59309494451295,0,0,2,1.0,6
34.985422740524776,0,1,0,1.0,7
52.980132450331126,0,2,0,1.0,7
97.67441860465115,0,1,0,1.0,8
82.84023668639053,0,1,0,1.0,7
68.85245901639345,0,0,0,1.0,7
90.56603773584905,0,0,1,0.875,7
37.5,0,0,1,1.0,7
46.738072054527755,0,0,0,1.0,6
54.54545454545455,0,0,0,1.0,6
25.0,0,0,0,1.0,9
104.34782608695653,0,0,1,1.0,9
56.17977528089888,0,0,1,1.0,7
54.54545454545455,0,0,1,1.0,8
82.94930875576037,0,0,0,1.0,7
56.206088992974244,0,0,0,1.0,8
26.086956521739133,0,0,0,1.0,9
101.26582278481013,0,1,0,1.0,8
51.282051282051285,0,0,0,1.0,9
78.26086956521739,0,0,2,1.0,9
0.0,0,0,0,0.0,9
0.0,0,0,0,0.0,10
81.81818181818181,0,0,0,1.0,8
128.2051282051282,0,0,0,1.0,9
106.38297872340425,0,0,0,1.0,9
66.66666666666667,0,1,0,1.0,7
62.5,0,1,1,1.0,7
158.59030837004403,0,0,0,1.0,9
98.36065573770493,0,0,1,1.0,7
126.58227848101265,0,0,3,1.0,8
106.82492581602374,0,0,1,0.8333333333333334,7
104.34782608695653,0,0,0,1.0,8
96.0,0,0,1,1.0,9
105.88235294117648,0,0,1,1.0,9
102.56410256410257,0,0,0,1.0,9
102.56410256410257,0,0,0,1.0,8
52.86343612334801,0,0,1,1.0,9
114.01425178147268,0,0,0,1.0,10
103.6468330134357,0,1,0,0.8888888888888888,10
149.53271028037383,0,0,0,1.0,10
132.0754716981132,0,0,0,1.0,9
148.14814814814812,0,0,0,1.0,10
170.61611374407585,0,0,0,1.0,10
137.61467889908255,0,1,0,1.0,10
162.89592760180994,0,1,0,1.0,10
169.81132075471697,0,0,0,1.0,10
158.59030837004403,0,0,0,1.0,10
187.49999999999997,0,0,0,1.0,10
135.04823151125404,0,0,0,1.0,9
124.42396313364056,0,0,0,0.8888888888888888,10
135.74660633484163,0,1,0,1.0,10
115.75562700964632,0,0,0,1.0,10
101.44927536231886,0,0,0,1.0,10
114.01425178147268,0,0,0,1.0,10
113.20754716981132,0,0,0,1.0,10
92.59259259259258,0,0,0,1.0,10
130.84112149532712,0,1,0,1.0,10
145.94594594594594,0,0,0,0.8888888888888888,8
113.2075471698113,0,1,1,1.0,7
87.37864077669903,0,1,6,1.0,6
127.41312741312741,0,0,0,0.9090909090909091,6
30.3030303030303,0,0,0,1.0,7
63.82978723404255,0,0,5,1.0,7
17.341040462427745,0,0,0,1.0,7
53.89221556886228,0,0,1,0.6666666666666666,6
122.86689419795222,0,0,0,1.0,7
122.44897959183673,0,0,0,1.0,7
132.15859030837004,0,1,1,1.0,7
86.70520231213874,0,0,0,1.0,6
114.83253588516746,0,0,1,1.0,6
130.08130081300814,0,1,1,1.0,6
114.40677966101696,0,1,0,1.0,6
169.81132075471697,0,0,0,1.0,6
13.856812933025404,0,0,0,1.0,7
126.92307692307692,0,0,0,0.9090909090909091,6
107.9136690647482,0,0,0,1.0,7
105.57184750733138,0,0,0,1.0,7
125.95419847328245,0,0,1,1.0,7
120.0,0,0,0,1.0,8
113.51351351351352,0,0,7,1.0,7
94.33962264150942,0,0,5,1.0,8
173.0769230769231,0,1,0,1.0,8
135.74660633484163,0,0,0,1.0,7
151.0791366906475,0,0,7,1.0,7
133.33333333333334,0,0,0,1.0,7
111.1111111111111,0,0,1,1.0,6
110.09174311926604,0,0,1,1.0,8
117.31843575418995,0,0,7,0.8571428571428571,7
18.867924528301884,0,0,0,1.0,7
112.03319502074687,0,0,7,0.8888888888888888,7
0.0,0,0,0,0.0,7
143.54066985645932,0,0,1,1.0,7
131.00436681222706,0,1,0,1.0,7
120.53571428571428,0,0,0,1.0,7
150.0,0,0,0,1.0,8
56.206088992974244,0,0,4,1.0,7
132.35294117647058,0,0,0,1.0,7
12.57861635220126,0,0,0,1.0,7
92.59259259259258,0,0,1,0.8,7
44.554455445544555,0,0,0,1.0,6
22.388059701492537,0,0,0,1.0,6
70.25761124121782,0,0,0,1.0,7
98.6842105263158,0,0,1,1.0,7
133.92857142857142,0,0,0,1.0,7
140.93959731543626,0,0,0,1.0,8
144.57831325301203,0,0,0,1.0,7
100.47846889952153,0,0,1,1.0,7
124.42396313364056,0,0,0,0.8888888888888888,7
